2021-03-30 23:59:59,"b""RT @atytse: [Giveaway] Boooom! What a magical night @XiaomiIndonesia w/ #RedmiNote10&amp; #RedmiNote10Pro! Let's start AMOLED revolution!\n\nTo w\xe2\x80\xa6"""
2021-03-30 23:59:10,b'RT @1David_Miller: See you tomorrow at 9 am EST sharp! @Xiaomi Redmi AirDots 3 @XiaomiIndia @XiaomiUSA @XiaomiUK #redmiindia #redmi https:/\xe2\x80\xa6'
2021-03-30 23:58:56,b'See you tomorrow at 9 am EST sharp! @Xiaomi Redmi AirDots 3 @XiaomiIndia @XiaomiUSA @XiaomiUK #redmiindia #redmi https://t.co/9qtC3ulHaQ'
2021-03-30 23:58:53,"b'RT @Xiaomi: #MiMIXFOLD is proudly manufactured at the Xiaomi Smart factory, where art meets technology. #XiaomiMegaLaunch https://t.co/avry\xe2\x80\xa6'"
2021-03-30 23:58:31,b'A 1.1-inch AMOLED display sits beside the 3-camera array on the back. https://t.co/wS4Erd2LxG'
2021-03-30 23:56:52,"b'RT @ishanagarwal24: MI MIX Fold By Xiaomi\n\n- 8.01"" 60Hz Main, 6.52"" 90Hz Outer AMOLED Displays\n- Quad Speakers by harman/kardon\n- Butterfly\xe2\x80\xa6'"
2021-03-30 23:56:08,"b'#Xiaomi is to invest US$10 billion in the electric car business in the next decade, the Hong Kong-listed company sa\xe2\x80\xa6 https://t.co/REczmf6yef'"
2021-03-30 23:56:00,"b""RT @atytse: [Giveaway] Boooom! What a magical night @XiaomiIndonesia w/ #RedmiNote10&amp; #RedmiNote10Pro! Let's start AMOLED revolution!\n\nTo w\xe2\x80\xa6"""
2021-03-30 23:54:35,b'RT @wccftech: Xiaomi Unveils AirPower Clone With 19 Embedded Coils; Started Working on It When Apple Canceled Its Charging Mat https://t.co\xe2\x80\xa6'
2021-03-30 23:54:27,b'@Xiaomi Great \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc Using 4 band 4 and with this larger display iam going to upgrade to mi 6'
2021-03-30 23:54:16,b'@TheRealWhalesTY Xiaomi user crying'
2021-03-30 23:53:46,"b'@ray4tesla @Jackson35883938 @Xiaomi Not they wish to, but they need to. EV , aka smart car are the next computer platform'"
2021-03-30 23:53:38,"b'Xiaomi Mi Mix Fold with up to 16GB RAM, 8.01-inch flexible OLED display launched in\xc2\xa0China https://t.co/r4EG3Zcpvi'"
2021-03-30 23:53:18,"b""RT @Xiaomi: The innovative Liquid Lens technology works like a human eye. It's smaller and can focus faster + more accurately, with both te\xe2\x80\xa6"""
2021-03-30 23:53:14,b'#bluetooth|#tech|#accessories|#computing SANLEPUS TWS Bluetooth 5.0 Earphones Wireless Headphones With Wirless Char\xe2\x80\xa6 https://t.co/l8w4BnonNa'
2021-03-30 23:52:52,"b'RT @iamprasadtech: #xiaomi New Logo - designed by "" Kenya HARA "" https://t.co/aYtshXfRPc'"
2021-03-30 23:52:49,b'RT @ZDNet: Xiaomi to invest $10 billion into new electric vehicle business https://t.co/Frown0pled by @campbell_kwan'
2021-03-30 23:51:50,"b""RT @atytse: [Giveaway] Boooom! What a magical night @XiaomiIndonesia w/ #RedmiNote10&amp; #RedmiNote10Pro! Let's start AMOLED revolution!\n\nTo w\xe2\x80\xa6"""
2021-03-30 23:51:18,b'Xiaomi will set up an electric car subsidiary with a $10 billion investment over the next 10 years https://t.co/q3qE9z8p0U'
2021-03-30 23:49:39,b'Xiaomi Mi MIX Fold - LIQUID LENS is finally HERE. https://t.co/hY9B2yhJw5 via @YouTube'
2021-03-30 23:49:15,b'Xiaomi to invest $10 billion into new electric vehicle business https://t.co/K6XGf7XDrw'
2021-03-30 23:49:09,"b'RT @Xiaomi: Last but not least, we would like to introduce the 15"" #MiLaptopPro, perfect for your daily life. #XiaomiMegaLaunch https://t.c\xe2\x80\xa6'"
2021-03-30 23:49:00,"b'RT @MaxmMutebi: @ASexyMuganda Switch to Xiaomi Redmi, Realme or Oppo... Those are best chinese products right now\xf0\x9f\x99\x8f'"
2021-03-30 23:48:45,"b""@Xiaomi Yes I'm, I hope it doesn't have crease as we see in the pictures and will not be overpriced as the others"""
2021-03-30 23:47:20,b'RT @tech_lagi: Mi Mix Fold! \xf0\x9f\xa4\xaf\xf0\x9f\xa4\xaf\xf0\x9f\xa4\xaf\n https://t.co/XSzdju970K'
2021-03-30 23:46:53,b'RT @DylanMcD8: Are you KIDDING me right now? This is such blatant copying. Literally all Xiaomi does is rip off Apple. https://t.co/Z1FDa08\xe2\x80\xa6'
2021-03-30 23:46:52,b'this has got to be a fucking joke https://t.co/TMQbBqEpDs'
2021-03-30 23:46:33,b'RT @jonrussell: Xiaomi got its hands on the blueprints for the Apple car already...\n\nhttps://t.co/T3GSUjZXtc'
2021-03-30 23:46:19,"b""RT @ArjunKharpal: The most interesting thing about Xiaomi's #MiMixFold launch tonight was the announcement of the Surge C1, a image sensor\xe2\x80\xa6"""
2021-03-30 23:46:08,"b""RT @KaroulSahil: Mi Mix Fold \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d, let's meet tomorrow with @Xiaomi first Foldable Phone\n@Daniel_in_HD\n@aggasaurus\n#Xiaomi #MiMixFold https:/\xe2\x80\xa6"""
2021-03-30 23:45:20,"b'RT @Xiaomi: Sometimes, we get curious about the micro world around us. The telemacro lens of the #RedmiNote10 lets you explore it. \n\n#AMOLE\xe2\x80\xa6'"
2021-03-30 23:43:26,b'The First Smartphone to Use a Liquid Lens is the Xiaomi Mi Mix Fold https://t.co/xKZTR8wokU'
2021-03-30 23:41:42,"b""RT @atytse: [Giveaway] Boooom! What a magical night @XiaomiIndonesia w/ #RedmiNote10&amp; #RedmiNote10Pro! Let's start AMOLED revolution!\n\nTo w\xe2\x80\xa6"""
2021-03-30 23:41:11,"b""RT @Mrwhosetheboss: Xiaomi has just announced the Mi 11 Ultra....and I think it's fair to say Samsung should be a little nervous \xf0\x9f\x98\x82\n\nWorking\xe2\x80\xa6"""
2021-03-30 23:39:46,b'Xiaomi to invest $10 billion into new electric vehicle business https://t.co/avXUvrJdWH by @campbell_kwan ZDNet'
2021-03-30 23:39:17,b'Xiaomi to invest $10 billion into new electric vehicle business https://t.co/Frown0pled by @campbell_kwan'
2021-03-30 23:39:08,b'@MI_mitch002 @Xiaomi I love MiStery Box \xf0\x9f\x98\x8d'
2021-03-30 23:38:55,b'Check out this amazing SHOOT Mini Flexible Phone Tripod\nGet it for only 9.00\nLink https://t.co/K6fxvLBOh6 SHOOT Min\xe2\x80\xa6 https://t.co/RYzu74k2ap'
2021-03-30 23:38:02,b'Xiaomi looks to overtake Huawei https://t.co/IEzKSNPT8l'
2021-03-30 23:37:57,"b""RT @Xiaomi: The innovative Liquid Lens technology works like a human eye. It's smaller and can focus faster + more accurately, with both te\xe2\x80\xa6"""
2021-03-30 23:37:53,"b""RT @Xiaomi: The surprises don't end here. Introducing #SurgeC1, our first image signal processor. This helps process faster auto focus, bet\xe2\x80\xa6"""
2021-03-30 23:37:48,"b""RT @Xiaomi: We will be releasing a special edition #MiMIXFOLD very soon. We can't wait to show it to you. Be sure to check back for more de\xe2\x80\xa6"""
2021-03-30 23:37:42,"b""RT @Xiaomi: That's a wrap! Thanks for making the #XiaomiMegaLaunch possible. We hope you're just as excited about #MiMIXFOLD as we are! htt\xe2\x80\xa6"""
2021-03-30 23:37:35,"b'RT @Xiaomi: A Logo That Feels ""Alive""\n\n#InnovationForEveryone https://t.co/oimhPHZohK'"
